Points_0,Points_1,vel_0
0.021875,0.0900691,40.9946
0.020625,0.0915037,40.3159
0.019375,0.0928849,39.5679
0.018125,0.0942128,38.7329
0.016875,0.095488,37.7842
0.015625,0.0967111,36.6792
0.014375,0.0978828,35.3488
0.013125,0.0990042,33.7115
0.010625,0.1011,24.6268
0.011875,0.100076,31.8247
0.124375,-0.0123,14.0723
0.123125,-0.0117017,16.3622
0.121875,-0.011305,16.6723
0.120625,-0.0109083,16.9397
0.119375,-0.0105117,17.1921
0.118125,-0.010115,17.4437
0.116875,-0.00971833,17.7032
0.115625,-0.00932167,17.9762
0.114375,-0.008925,18.2668
0.113125,-0.00852833,18.578
0.111875,-0.00813167,18.9121
0.110625,-0.007735,19.2708
0.109375,-0.00733833,19.6555
0.108125,-0.00694167,20.0674
0.106875,-0.006545,20.5073
0.105625,-0.00614833,20.9758
0.104375,-0.00575167,21.4735
0.103125,-0.005355,22.0007
0.101875,-0.00495833,22.5576
0.100625,-0.00456167,23.1444
0.099375,-0.004165,23.7607
0.098125,-0.00376833,24.4064
0.096875,-0.00337167,25.0807
0.095625,-0.002975,25.7824
0.094375,-0.00257833,26.5097
0.093125,-0.00218167,27.26
0.091875,-0.001785,28.0296
0.090625,-0.00138833,28.8129
0.089375,-0.000991667,29.6026
0.088125,-0.000595,30.3888
0.086875,-0.000198333,31.1589
0.085625,0.0005,32.467
0.084375,0.0015238,33.9415
0.083125,0.00259581,35.0346
0.081875,0.00371717,35.8866
0.080625,0.00488893,36.63
0.079375,0.006112,37.3222
0.078125,0.00738718,37.9831
0.076875,0.00871511,38.6221
0.075625,0.0100963,39.2435
0.074375,0.0115309,39.8487
0.073125,0.0130191,40.4377
0.071875,0.0145607,41.0095
0.070625,0.0161554,41.563
0.069375,0.0178025,42.097
0.068125,0.0195011,42.6103
0.066875,0.0212501,43.1012
0.065625,0.023048,43.5686
0.064375,0.024893,44.0109
0.063125,0.0267833,44.4267
0.061875,0.0287163,44.8146
0.060625,0.0306897,45.1731
0.059375,0.0327004,45.501
0.058125,0.0347454,45.797
0.056875,0.0368213,46.0603
0.055625,0.0389244,46.2904
0.054375,0.0410509,46.487
0.053125,0.0431969,46.6502
0.051875,0.0453582,46.7806
0.050625,0.0475305,46.8785
0.049375,0.0497094,46.9443
0.048125,0.0518906,46.978
0.046875,0.0540695,46.9793
0.045625,0.0562418,46.9477
0.044375,0.0584031,46.8829
0.043125,0.0605491,46.7845
0.041875,0.0626756,46.6527
0.040625,0.0647787,46.4877
0.039375,0.0668546,46.2904
0.038125,0.0688996,46.0619
0.036875,0.0709103,45.803
0.035625,0.0728837,45.5149
0.034375,0.0748167,45.1982
0.033125,0.076707,44.8535
0.031875,0.078552,44.4807
0.030625,0.0803499,44.0796
0.029375,0.0820989,43.649
0.028125,0.0837975,43.1875
0.026875,0.0854446,42.6925
0.025625,0.0870393,42.1607
0.024375,0.0885809,41.5872
0.023125,0.0900691,40.9656
0.021875,0.0915037,40.2871
0.020625,0.0928849,39.5391
0.019375,0.0942128,38.7042
0.018125,0.095488,37.7556
0.016875,0.0967111,36.6503
0.015625,0.0978828,35.3192
0.014375,0.0990042,33.6814
0.011875,0.1011,24.5882
0.013125,0.100076,31.7964
0.125625,-0.0123,14.2109
0.124375,-0.0117017,16.5108
0.123125,-0.011305,16.8278
0.121875,-0.0109083,17.1
0.120625,-0.0105117,17.3559
0.119375,-0.010115,17.6101
0.118125,-0.00971833,17.8714
0.116875,-0.00932167,18.1457
0.115625,-0.008925,18.4368
0.114375,-0.00852833,18.748
0.113125,-0.00813167,19.0815
0.111875,-0.007735,19.439
0.110625,-0.00733833,19.822
0.109375,-0.00694167,20.2315
0.108125,-0.006545,20.6684
0.106875,-0.00614833,21.1333
0.105625,-0.00575167,21.6267
0.104375,-0.005355,22.1489
0.103125,-0.00495833,22.7001
0.101875,-0.00456167,23.2803
0.100625,-0.004165,23.8893
0.099375,-0.00376833,24.5267
0.098125,-0.00337167,25.1918
0.096875,-0.002975,25.8835
0.095625,-0.00257833,26.5999
0.094375,-0.00218167,27.3385
0.093125,-0.001785,28.0956
0.091875,-0.00138833,28.8661
0.090625,-0.000991667,29.6429
0.089375,-0.000595,30.4165
0.088125,-0.000198333,31.1751
0.086875,0.0005,32.4662
0.085625,0.0015238,33.9344
0.084375,0.00259581,35.0289
0.083125,0.00371717,35.8798
0.081875,0.00488893,36.6184
0.080625,0.006112,37.3047
0.079375,0.00738718,37.9596
0.078125,0.00871511,38.5927
0.076875,0.0100963,39.2086
0.075625,0.0115309,39.8089
0.074375,0.0130191,40.3934
0.073125,0.0145607,40.9616
0.071875,0.0161554,41.5121
0.070625,0.0178025,42.0439
0.069375,0.0195011,42.5554
0.068125,0.0212501,43.0454
0.066875,0.023048,43.5123
0.065625,0.024893,43.9545
0.064375,0.0267833,44.3707
0.063125,0.0287163,44.7593
0.061875,0.0306897,45.1188
0.060625,0.0327004,45.4478
0.059375,0.0347454,45.7451
0.058125,0.0368213,46.0098
0.056875,0.0389244,46.2413
0.055625,0.0410509,46.4394
0.054375,0.0431969,46.6041
0.053125,0.0453582,46.736
0.051875,0.0475305,46.8353
0.050625,0.0497094,46.9024
0.049375,0.0518906,46.9374
0.048125,0.0540695,46.9398
0.046875,0.0562418,46.9094
0.045625,0.0584031,46.8456
0.044375,0.0605491,46.7481
0.043125,0.0626756,46.6171
0.041875,0.0647787,46.4529
0.040625,0.0668546,46.2564
0.039375,0.0688996,46.0284
0.038125,0.0709103,45.7702
0.036875,0.0728837,45.4826
0.035625,0.0748167,45.1664
0.034375,0.076707,44.8221
0.033125,0.078552,44.4497
0.031875,0.0803499,44.0489
0.030625,0.0820989,43.6187
0.029375,0.0837975,43.1574
0.028125,0.0854446,42.6627
0.026875,0.0870393,42.131
0.025625,0.0885809,41.5577
0.024375,0.0900691,40.9362
0.023125,0.0915037,40.2577
0.021875,0.0928849,39.5099
0.020625,0.0942128,38.6751
0.019375,0.095488,37.7264
0.018125,0.0967111,36.6209
0.016875,0.0978828,35.2889
0.015625,0.0990042,33.6507
0.013125,0.1011,24.5496
0.014375,0.100076,31.7674
0.126875,-0.0123,14.346
0.125625,-0.0117017,16.6557
0.124375,-0.011305,16.9794
0.123125,-0.0109083,17.2563
0.121875,-0.0105117,17.5156
0.120625,-0.010115,17.7724
0.119375,-0.00971833,18.0355
0.118125,-0.00932167,18.3108
0.116875,-0.008925,18.6025
0.115625,-0.00852833,18.9136
0.114375,-0.00813167,19.2465
0.113125,-0.007735,19.6028
0.111875,-0.00733833,19.984
0.110625,-0.00694167,20.3911
0.109375,-0.006545,20.8251
0.108125,-0.00614833,21.2865
0.106875,-0.00575167,21.7757
0.105625,-0.005355,22.293
0.104375,-0.00495833,22.8386
0.103125,-0.00456167,23.4124
0.101875,-0.004165,24.0142
0.100625,-0.00376833,24.6436
0.099375,-0.00337167,25.2999
0.098125,-0.002975,25.9818
0.096875,-0.00257833,26.6877
0.095625,-0.00218167,27.415
0.094375,-0.001785,28.1602
0.093125,-0.00138833,28.9182
0.091875,-0.000991667,29.6825
0.090625,-0.000595,30.4441
0.089375,-0.000198333,31.1914
0.088125,0.0005,32.4661
0.086875,0.0015238,33.9282
0.085625,0.00259581,35.0245
0.084375,0.00371717,35.8747
0.083125,0.00488893,36.6091
0.081875,0.006112,37.2897
0.080625,0.00738718,37.9388
0.079375,0.00871511,38.5662
0.078125,0.0100963,39.1767
0.076875,0.0115309,39.7719
0.075625,0.0130191,40.3521
0.074375,0.0145607,40.9164
0.073125,0.0161554,41.4638
0.071875,0.0178025,41.993
0.070625,0.0195011,42.5028
0.069375,0.0212501,42.9914
0.068125,0.023048,43.4576
0.066875,0.024893,43.8996
0.065625,0.0267833,44.3159
0.064375,0.0287163,44.705
0.063125,0.0306897,45.0653
0.061875,0.0327004,45.3953
0.060625,0.0347454,45.6937
0.059375,0.0368213,45.9597
0.058125,0.0389244,46.1925
0.056875,0.0410509,46.3919
0.055625,0.0431969,46.5581
0.054375,0.0453582,46.6913
0.053125,0.0475305,46.792
0.051875,0.0497094,46.8604
0.050625,0.0518906,46.8966
0.049375,0.0540695,46.9002
0.048125,0.0562418,46.8708
0.046875,0.0584031,46.808
0.045625,0.0605491,46.7115
0.044375,0.0626756,46.5812
0.043125,0.0647787,46.4178
0.041875,0.0668546,46.222
0.040625,0.0688996,45.9947
0.039375,0.0709103,45.737
0.038125,0.0728837,45.4499
0.036875,0.0748167,45.1342
0.035625,0.076707,44.7903
0.034375,0.078552,44.4184
0.033125,0.0803499,44.0179
0.031875,0.0820989,43.588
0.030625,0.0837975,43.127
0.029375,0.0854446,42.6324
0.028125,0.0870393,42.1009
0.026875,0.0885809,41.5277
0.025625,0.0900691,40.9064
0.024375,0.0915037,40.228
0.023125,0.0928849,39.4803
0.021875,0.0942128,38.6455
0.020625,0.095488,37.6968
0.019375,0.0967111,36.5908
0.018125,0.0978828,35.258
0.016875,0.0990042,33.6194
0.014375,0.1011,24.5108
0.015625,0.100076,31.7377
0.128125,-0.0123,14.4776
0.126875,-0.0117017,16.797
0.125625,-0.011305,17.1274
0.124375,-0.0109083,17.4088
0.123125,-0.0105117,17.6715
0.121875,-0.010115,17.9306
0.120625,-0.00971833,18.1955
0.119375,-0.00932167,18.4719
0.118125,-0.008925,18.764
0.116875,-0.00852833,19.075
0.115625,-0.00813167,19.4072
0.114375,-0.007735,19.7623
0.113125,-0.00733833,20.1417
0.111875,-0.00694167,20.5465
0.110625,-0.006545,20.9775
0.109375,-0.00614833,21.4354
0.108125,-0.00575167,21.9204
0.106875,-0.005355,22.433
0.105625,-0.00495833,22.9731
0.104375,-0.00456167,23.5407
0.103125,-0.004165,24.1356
0.101875,-0.00376833,24.7573
0.100625,-0.00337167,25.405
0.099375,-0.002975,26.0776
0.098125,-0.00257833,26.7733
0.096875,-0.00218167,27.4896
0.095625,-0.001785,28.2233
0.094375,-0.00138833,28.9694
0.093125,-0.000991667,29.7216
0.091875,-0.000595,30.4714
0.090625,-0.000198333,31.2079
0.089375,0.0005,32.4667
0.088125,0.0015238,33.9226
0.086875,0.00259581,35.0211
0.085625,0.00371717,35.8713
0.084375,0.00488893,36.6018
0.083125,0.006112,37.2771
0.081875,0.00738718,37.9206
0.080625,0.00871511,38.5424
0.079375,0.0100963,39.1475
0.078125,0.0115309,39.7378
0.076875,0.0130191,40.3135
0.075625,0.0145607,40.8739
0.074375,0.0161554,41.418
0.073125,0.0178025,41.9446
0.071875,0.0195011,42.4522
0.070625,0.0212501,42.9394
0.069375,0.023048,43.4046
0.068125,0.024893,43.8462
0.066875,0.0267833,44.2624
0.065625,0.0287163,44.6518
0.064375,0.0306897,45.0126
0.063125,0.0327004,45.3434
0.061875,0.0347454,45.6429
0.060625,0.0368213,45.9099
0.059375,0.0389244,46.1439
0.058125,0.0410509,46.3446
0.056875,0.0431969,46.5121
0.055625,0.0453582,46.6466
0.054375,0.0475305,46.7486
0.053125,0.0497094,46.8182
0.051875,0.0518906,46.8556
0.050625,0.0540695,46.8603
0.049375,0.0562418,46.832
0.048125,0.0584031,46.7701
0.046875,0.0605491,46.6745
0.045625,0.0626756,46.5451
0.044375,0.0647787,46.3824
0.043125,0.0668546,46.1872
0.041875,0.0688996,45.9605
0.040625,0.0709103,45.7035
0.039375,0.0728837,45.4169
0.038125,0.0748167,45.1017
0.036875,0.076707,44.7582
0.035625,0.078552,44.3866
0.034375,0.0803499,43.9865
0.033125,0.0820989,43.5569
0.031875,0.0837975,43.0961
0.030625,0.0854446,42.6018
0.029375,0.0870393,42.0704
0.028125,0.0885809,41.4974
0.026875,0.0900691,40.8761
0.025625,0.0915037,40.1978
0.024375,0.0928849,39.4501
0.023125,0.0942128,38.6154
0.021875,0.095488,37.6666
0.020625,0.0967111,36.5603
0.019375,0.0978828,35.2265
0.018125,0.0990042,33.5874
0.015625,0.1011,24.472
0.016875,0.100076,31.7073
0.129375,-0.0123,14.6059
0.128125,-0.0117017,16.9349
0.126875,-0.011305,17.2718
0.125625,-0.0109083,17.5577
0.124375,-0.0105117,17.8236
0.123125,-0.010115,18.0851
0.121875,-0.00971833,18.3516
0.120625,-0.00932167,18.629
0.119375,-0.008925,18.9215
0.118125,-0.00852833,19.2324
0.116875,-0.00813167,19.5638
0.115625,-0.007735,19.9176
0.114375,-0.00733833,20.2953
0.113125,-0.00694167,20.6977
0.111875,-0.006545,21.1259
0.110625,-0.00614833,21.5802
0.109375,-0.00575167,22.0612
0.108125,-0.005355,22.5691
0.106875,-0.00495833,23.1039
0.105625,-0.00456167,23.6655
0.104375,-0.004165,24.2536
0.103125,-0.00376833,24.8678
0.101875,-0.00337167,25.5072
0.100625,-0.002975,26.1707
0.099375,-0.00257833,26.8566
0.098125,-0.00218167,27.5624
0.096875,-0.001785,28.2849
0.095625,-0.00138833,29.0195
0.094375,-0.000991667,29.7601
0.093125,-0.000595,30.4985
0.091875,-0.000198333,31.2245
0.090625,0.0005,32.4678
0.089375,0.0015238,33.9178
0.088125,0.00259581,35.0186
0.086875,0.00371717,35.8694
0.085625,0.00488893,36.5965
0.084375,0.006112,37.2668
0.083125,0.00738718,37.9049
0.081875,0.00871511,38.5212
0.080625,0.0100963,39.121
0.079375,0.0115309,39.7063
0.078125,0.0130191,40.2775
0.076875,0.0145607,40.834
0.075625,0.0161554,41.3747
0.074375,0.0178025,41.8985
0.073125,0.0195011,42.4039
0.071875,0.0212501,42.8894
0.070625,0.023048,43.3534
0.069375,0.024893,43.7943
0.068125,0.0267833,44.2103
0.066875,0.0287163,44.5997
0.065625,0.0306897,44.9609
0.064375,0.0327004,45.2923
0.063125,0.0347454,45.5926
0.061875,0.0368213,45.8607
0.060625,0.0389244,46.0958
0.059375,0.0410509,46.2976
0.058125,0.0431969,46.4662
0.056875,0.0453582,46.602
0.055625,0.0475305,46.7052
0.054375,0.0497094,46.776
0.053125,0.0518906,46.8145
0.051875,0.0540695,46.8203
0.050625,0.0562418,46.793
0.049375,0.0584031,46.7321
0.048125,0.0605491,46.6373
0.046875,0.0626756,46.5087
0.045625,0.0647787,46.3467
0.044375,0.0668546,46.1522
0.043125,0.0688996,45.9261
0.041875,0.0709103,45.6696
0.040625,0.0728837,45.3836
0.039375,0.0748167,45.0688
0.038125,0.076707,44.7258
0.036875,0.078552,44.3546
0.035625,0.0803499,43.9547
0.034375,0.0820989,43.5254
0.033125,0.0837975,43.0648
0.031875,0.0854446,42.5707
0.030625,0.0870393,42.0395
0.029375,0.0885809,41.4666
0.028125,0.0900691,40.8454
0.026875,0.0915037,40.1672
0.025625,0.0928849,39.4196
0.024375,0.0942128,38.5849
0.023125,0.095488,37.636
0.021875,0.0967111,36.5291
0.020625,0.0978828,35.1944
0.019375,0.0990042,33.5549
0.016875,0.1011,24.433
0.018125,0.100076,31.6763
0.130625,-0.0123,14.7311
0.129375,-0.0117017,17.0695
0.128125,-0.011305,17.4128
0.126875,-0.0109083,17.7031
0.125625,-0.0105117,17.9721
0.124375,-0.010115,18.2359
0.123125,-0.00971833,18.5039
0.121875,-0.00932167,18.7822
0.120625,-0.008925,19.0752
0.119375,-0.00852833,19.3858
0.118125,-0.00813167,19.7165
0.116875,-0.007735,20.069
0.115625,-0.00733833,20.4449
0.114375,-0.00694167,20.845
0.113125,-0.006545,21.2703
0.111875,-0.00614833,21.7212
0.110625,-0.00575167,22.1982
0.109375,-0.005355,22.7015
0.108125,-0.00495833,23.231
0.106875,-0.00456167,23.7868
0.105625,-0.004165,24.3684
0.104375,-0.00376833,24.9753
0.103125,-0.00337167,25.6067
0.101875,-0.002975,26.2614
0.100625,-0.00257833,26.9378
0.099375,-0.00218167,27.6335
0.098125,-0.001785,28.3453
0.096875,-0.00138833,29.0687
0.095625,-0.000991667,29.798
0.094375,-0.000595,30.5255
0.093125,-0.000198333,31.2413
0.091875,0.0005,32.4695
0.090625,0.0015238,33.9136
0.089375,0.00259581,35.0169
0.088125,0.00371717,35.8687
0.086875,0.00488893,36.593
0.085625,0.006112,37.2585
0.084375,0.00738718,37.8914
0.083125,0.00871511,38.5024
0.081875,0.0100963,39.097
0.080625,0.0115309,39.6775
0.079375,0.0130191,40.2442
0.078125,0.0145607,40.7966
0.076875,0.0161554,41.3339
0.075625,0.0178025,41.8547
0.074375,0.0195011,42.3577
0.073125,0.0212501,42.8414
0.071875,0.023048,43.304
0.070625,0.024893,43.744
0.069375,0.0267833,44.1595
0.068125,0.0287163,44.5488
0.066875,0.0306897,44.9102
0.065625,0.0327004,45.2421
0.064375,0.0347454,45.543
0.063125,0.0368213,45.8119
0.061875,0.0389244,46.048
0.060625,0.0410509,46.2509
0.059375,0.0431969,46.4206
0.058125,0.0453582,46.5575
0.056875,0.0475305,46.6618
0.055625,0.0497094,46.7338
0.054375,0.0518906,46.7733
0.053125,0.0540695,46.7802
0.051875,0.0562418,46.7538
0.050625,0.0584031,46.6938
0.049375,0.0605491,46.5998
0.048125,0.0626756,46.472
0.046875,0.0647787,46.3108
0.045625,0.0668546,46.1169
0.044375,0.0688996,45.8914
0.043125,0.0709103,45.6355
0.041875,0.0728837,45.3499
0.040625,0.0748167,45.0356
0.039375,0.076707,44.693
0.038125,0.078552,44.3221
0.036875,0.0803499,43.9226
0.035625,0.0820989,43.4935
0.034375,0.0837975,43.0332
0.033125,0.0854446,42.5393
0.031875,0.0870393,42.0082
0.030625,0.0885809,41.4354
0.029375,0.0900691,40.8143
0.028125,0.0915037,40.1361
0.026875,0.0928849,39.3886
0.025625,0.0942128,38.5539
0.024375,0.095488,37.6048
0.023125,0.0967111,36.4975
0.021875,0.0978828,35.1618
0.020625,0.0990042,33.5217
0.018125,0.1011,24.3938
0.019375,0.100076,31.6446
0.131875,-0.0123,14.8531
0.130625,-0.0117017,17.2009
0.129375,-0.011305,17.5505
0.128125,-0.0109083,17.8451
0.126875,-0.0105117,18.1171
0.125625,-0.010115,18.3831
0.124375,-0.00971833,18.6526
0.123125,-0.00932167,18.9318
0.121875,-0.008925,19.2251
0.120625,-0.00852833,19.5355
0.119375,-0.00813167,19.8654
0.118125,-0.007735,20.2166
0.116875,-0.00733833,20.5906
0.115625,-0.00694167,20.9884
0.114375,-0.006545,21.4109
0.113125,-0.00614833,21.8584
0.111875,-0.00575167,22.3315
0.110625,-0.005355,22.8303
0.109375,-0.00495833,23.3547
0.108125,-0.00456167,23.9047
0.106875,-0.004165,24.48
0.105625,-0.00376833,25.0798
0.104375,-0.00337167,25.7035
0.103125,-0.002975,26.3498
0.101875,-0.00257833,27.017
0.100625,-0.00218167,27.7029
0.099375,-0.001785,28.4043
0.098125,-0.00138833,29.117
0.096875,-0.000991667,29.8355
0.095625,-0.000595,30.5523
0.094375,-0.000198333,31.2583
0.093125,0.0005,32.4718
0.091875,0.0015238,33.9099
0.090625,0.00259581,35.0159
0.089375,0.00371717,35.8693
0.088125,0.00488893,36.591
0.086875,0.006112,37.2521
0.085625,0.00738718,37.88
0.084375,0.00871511,38.486
0.083125,0.0100963,39.0755
0.081875,0.0115309,39.6511
0.080625,0.0130191,40.2133
0.079375,0.0145607,40.7617
0.078125,0.0161554,41.2954
0.076875,0.0178025,41.8132
0.075625,0.0195011,42.3137
0.074375,0.0212501,42.7953
0.073125,0.023048,43.2564
0.071875,0.024893,43.6953
0.070625,0.0267833,44.1102
0.069375,0.0287163,44.4992
0.068125,0.0306897,44.8606
0.066875,0.0327004,45.1928
0.065625,0.0347454,45.4942
0.064375,0.0368213,45.7638
0.063125,0.0389244,46.0007
0.061875,0.0410509,46.2045
0.060625,0.0431969,46.3752
0.059375,0.0453582,46.5131
0.058125,0.0475305,46.6185
0.056875,0.0497094,46.6915
0.055625,0.0518906,46.7321
0.054375,0.0540695,46.74
0.053125,0.0562418,46.7146
0.051875,0.0584031,46.6554
0.050625,0.0605491,46.5622
0.049375,0.0626756,46.4351
0.048125,0.0647787,46.2746
0.046875,0.0668546,46.0813
0.045625,0.0688996,45.8565
0.044375,0.0709103,45.601
0.043125,0.0728837,45.316
0.041875,0.0748167,45.0021
0.040625,0.076707,44.6599
0.039375,0.078552,44.2894
0.038125,0.0803499,43.8902
0.036875,0.0820989,43.4614
0.035625,0.0837975,43.0013
0.034375,0.0854446,42.5075
0.033125,0.0870393,41.9766
0.031875,0.0885809,41.4038
0.030625,0.0900691,40.7828
0.029375,0.0915037,40.1047
0.028125,0.0928849,39.3571
0.026875,0.0942128,38.5224
0.025625,0.095488,37.5732
0.024375,0.0967111,36.4653
0.023125,0.0978828,35.1285
0.021875,0.0990042,33.4879
0.019375,0.1011,24.3546
0.020625,0.100076,31.6124
0.133125,-0.0123,14.9721
0.131875,-0.0117017,17.3291
0.130625,-0.011305,17.685
0.129375,-0.0109083,17.9837
0.128125,-0.0105117,18.2587
0.126875,-0.010115,18.5269
0.125625,-0.00971833,18.7978
0.124375,-0.00932167,19.0779
0.123125,-0.008925,19.3714
0.121875,-0.00852833,19.6815
0.120625,-0.00813167,20.0106
0.119375,-0.007735,20.3606
0.118125,-0.00733833,20.7327
0.116875,-0.00694167,21.1282
0.115625,-0.006545,21.5478
0.114375,-0.00614833,21.992
0.113125,-0.00575167,22.4612
0.111875,-0.005355,22.9556
0.110625,-0.00495833,23.475
0.109375,-0.00456167,24.0195
0.108125,-0.004165,24.5885
0.106875,-0.00376833,25.1815
0.105625,-0.00337167,25.7977
0.104375,-0.002975,26.4358
0.103125,-0.00257833,27.0941
0.101875,-0.00218167,27.7706
0.100625,-0.001785,28.462
0.099375,-0.00138833,29.1644
0.098125,-0.000991667,29.8724
0.096875,-0.000595,30.579
0.095625,-0.000198333,31.2754
0.094375,0.0005,32.4746
0.093125,0.0015238,33.9067
0.091875,0.00259581,35.0156
0.090625,0.00371717,35.8708
0.089375,0.00488893,36.5906
0.088125,0.006112,37.2475
0.086875,0.00738718,37.8707
0.085625,0.00871511,38.4716
0.084375,0.0100963,39.0562
0.083125,0.0115309,39.627
0.081875,0.0130191,40.1848
0.080625,0.0145607,40.7292
0.079375,0.0161554,41.2592
0.078125,0.0178025,41.7739
0.076875,0.0195011,42.2717
0.075625,0.0212501,42.7512
0.074375,0.023048,43.2106
0.073125,0.024893,43.6483
0.071875,0.0267833,44.0623
0.070625,0.0287163,44.4508
0.069375,0.0306897,44.8121
0.068125,0.0327004,45.1444
0.066875,0.0347454,45.4462
0.065625,0.0368213,45.7163
0.064375,0.0389244,45.9539
0.063125,0.0410509,46.1585
0.061875,0.0431969,46.3301
0.060625,0.0453582,46.469
0.059375,0.0475305,46.5754
0.058125,0.0497094,46.6494
0.056875,0.0518906,46.691
0.055625,0.0540695,46.6997
0.054375,0.0562418,46.6752
0.053125,0.0584031,46.6169
0.051875,0.0605491,46.5245
0.050625,0.0626756,46.3981
0.049375,0.0647787,46.2382
0.048125,0.0668546,46.0456
0.046875,0.0688996,45.8213
0.045625,0.0709103,45.5663
0.044375,0.0728837,45.2818
0.043125,0.0748167,44.9683
0.041875,0.076707,44.6265
0.040625,0.078552,44.2563
0.039375,0.0803499,43.8574
